4,6,7866,Leon Washington,BN,16.0
4,6,6824,Nate Kaeding,K,9.0
4,6,100029,Carolina,DEF,9.0
4,7,8780,Matt Ryan,QB,10.52
4,7,4262,Randy Moss,WR,9.4
4,7,9293,Hakeem Nicks,WR,14.0
4,7,8263,Ted Ginn Jr.,WR,3.1
4,7,8266,Marshawn Lynch,RB,9.2
4,7,7866,Leon Washington,RB,0.6
4,7,6765,Kellen Winslow,TE,1.9
4,7,6772,Lee Evans,BN,14.0
4,7,5652,T.J. Houshmandzadeh,BN,0.0
4,7,8801,Chris Johnson,BN,0.0
4,7,8063,Fred Jackson,BN,0.2
4,7,6169,Shaun Hill,BN,2.0
4,7,7794,LenDale White,BN,0.0
4,7,6824,Nate Kaeding,K,6.0
4,7,100003,Chicago,DEF,-4.0
4,8,8780,Matt Ryan,QB,12.46
4,8,9293,Hakeem Nicks,WR,7.3
4,8,6772,Lee Evans,WR,3.9
4,8,5652,T.J. Houshmandzadeh,WR,4.4
4,8,8266,Marshawn Lynch,RB,6.4
4,8,8801,Chris Johnson,RB,32.9
4,8,8285,Greg Olsen,TE,5.5
4,8,6765,Kellen Winslow,BN,0.0
4,8,4262,Randy Moss,BN,0.0
4,8,8263,Ted Ginn Jr.,BN,0.0
4,8,8063,Fred Jackson,BN,2.8
4,8,6169,Shaun Hill,BN,0.0
4,8,7794,LenDale White,BN,4.7
4,8,6824,Nate Kaeding,K,2.0
4,8,100003,Chicago,DEF,20.0
4,9,8780,Matt Ryan,QB,8.0
4,9,9293,Hakeem Nicks,WR,6.3
4,9,5652,T.J. Houshmandzadeh,WR,10.4
4,9,4262,Randy Moss,WR,23.7
4,9,8801,Chris Johnson,RB,25.5
4,9,8902,Tashard Choice,RB,6.6
4,9,6765,Kellen Winslow,TE,11.7
4,9,6772,Lee Evans,BN,0.0
4,9,8266,Marshawn Lynch,BN,0.0
4,9,8285,Greg Olsen,BN,21.6
4,9,8263,Ted Ginn Jr.,BN,1.2
4,9,8063,Fred Jackson,BN,0.0
4,9,9291,Donald Brown,BN,0.0
4,9,6824,Nate Kaeding,K,0.0
4,9,100003,Chicago,DEF,-1.0
4,10,8780,Matt Ryan,QB,10.36
4,10,5652,T.J. Houshmandzadeh,WR,21.0
4,10,4262,Randy Moss,WR,30.4
4,10,6772,Lee Evans,WR,15.0
4,10,8801,Chris Johnson,RB,35.7
4,10,8266,Marshawn Lynch,RB,7.5
4,10,6765,Kellen Winslow,TE,13.7
4,10,9293,Hakeem Nicks,BN,0.0
4,10,8902,Tashard Choice,BN,2.7
4,10,8285,Greg Olsen,BN,11.0
4,10,8063,Fred Jackson,BN,12.68
4,10,9291,Donald Brown,BN,2.7
4,10,5942,Ladell Betts,BN,16.5
4,10,6824,Nate Kaeding,K,2.0
4,10,100003,Chicago,DEF,8.0
4,11,8780,Matt Ryan,QB,16.12
4,11,5652,T.J. Houshmandzadeh,WR,5.6
4,11,4262,Randy Moss,WR,9.9
4,11,6772,Lee Evans,WR,2.0
4,11,8801,Chris Johnson,RB,15.1
4,11,5942,Ladell Betts,RB,0.5
4,11,6765,Kellen Winslow,TE,5.4
4,11,8266,Marshawn Lynch,BN,-0.2
4,11,9293,Hakeem Nicks,BN,9.0
4,11,8902,Tashard Choice,BN,0.1
4,11,8285,Greg Olsen,BN,7.2
4,11,8063,Fred Jackson,BN,7.5
4,11,9291,Donald Brown,BN,1.0
4,11,6824,Nate Kaeding,K,9.0
4,11,100022,Arizona,DEF,9.0
4,12,8780,Matt Ryan,QB,0.6
4,12,5652,T.J. Houshmandzadeh,WR,2.4
4,12,4262,Randy Moss,WR,0.0
4,12,9293,Hakeem Nicks,WR,8.6
4,12,8801,Chris Johnson,RB,24.1
4,12,8063,Fred Jackson,RB,22.1
4,12,8285,Greg Olsen,TE,8.0
4,12,6765,Kellen Winslow,BN,11.6
4,12,6772,Lee Evans,BN,5.0
4,12,8266,Marshawn Lynch,BN,2.0
4,12,8902,Tashard Choice,BN,6.7
4,12,7177,Alex Smith,BN,16.08
4,12,6824,Nate Kaeding,K,6.0
4,12,100001,Atlanta,DEF,4.0
4,12,100022,Arizona,BN,7.0
5,1,4256,Peyton Manning,QB,13.64
5,1,5483,Chad Ochocinco,WR,12.2
5,1,8819,Eddie Royal,WR,2.8
5,1,6390,Anquan Boldin,WR,2.9
5,1,7809,Maurice Jones-Drew,RB,18.8
5,1,8841,Kevin Smith,RB,14.7
5,1,8807,Dustin Keller,TE,11.4
5,1,8396,Steve Breaston,BN,0.0
5,1,9295,Beanie Wells,BN,2.9
5,1,5994,David Garrard,BN,6.28
5,1,6142,Chester Taylor,BN,5.5
5,1,9300,Brian Robiskie,BN,0.0
5,1,9329,Shonn Greene,BN,0.0
5,1,2495,Jason Elam,K,6.0
5,1,100020,New York,DEF,13.0
5,2,4256,Peyton Manning,QB,18.42
5,2,5483,Chad Ochocinco,WR,15.1
5,2,8819,Eddie Royal,WR,3.5
5,2,6390,Anquan Boldin,WR,11.3
5,2,7809,Maurice Jones-Drew,RB,10.3
5,2,8841,Kevin Smith,RB,8.3
5,2,8807,Dustin Keller,TE,7.7
5,2,8396,Steve Breaston,BN,10.8
5,2,9295,Beanie Wells,BN,2.4
5,2,5994,David Garrard,BN,16.98
5,2,6142,Chester Taylor,BN,4.3
5,2,9300,Brian Robiskie,BN,0.0
5,2,9329,Shonn Greene,BN,0.0
5,2,2495,Jason Elam,K,0.0
5,2,100020,New York,DEF,6.0
5,3,4256,Peyton Manning,QB,26.06
5,3,5483,Chad Ochocinco,WR,7.9
5,3,8819,Eddie Royal,WR,0.9
5,3,6390,Anquan Boldin,WR,15.3
5,3,7809,Maurice Jones-Drew,RB,28.7
5,3,8841,Kevin Smith,RB,13.4
5,3,8807,Dustin Keller,TE,3.4
5,3,8396,Steve Breaston,BN,12.9
5,3,9295,Beanie Wells,BN,-0.2
5,3,5994,David Garrard,BN,15.46
5,3,6142,Chester Taylor,BN,12.1
5,3,9329,Shonn Greene,BN,0.0
5,3,9404,Johnny Knox,BN,5.2
5,3,2495,Jason Elam,K,2.0
5,3,100020,New York,DEF,11.0
5,4,4256,Peyton Manning,QB,19.02
5,4,5483,Chad Ochocinco,WR,11.9
5,4,8819,Eddie Royal,WR,2.6
5,4,9404,Johnny Knox,WR,5.6
5,4,7809,Maurice Jones-Drew,RB,9.5
5,4,8841,Kevin Smith,RB,15.1
5,4,8807,Dustin Keller,TE,4.6
5,4,6390,Anquan Boldin,BN,0.0
5,4,8396,Steve Breaston,BN,0.0
5,4,9295,Beanie Wells,BN,0.0
5,4,5994,David Garrard,BN,23.72
5,4,6142,Chester Taylor,BN,5.8
5,4,5569,Correll Buckhalter,BN,11.7
5,4,2495,Jason Elam,K,0.0
5,4,100020,New York,DEF,6.0
5,5,4256,Peyton Manning,QB,20.36
5,5,5483,Chad Ochocinco,WR,10.9
5,5,6390,Anquan Boldin,WR,9.9
5,5,8396,Steve Breaston,WR,8.6
5,5,7809,Maurice Jones-Drew,RB,8.2
5,5,8841,Kevin Smith,RB,11.0
5,5,8807,Dustin Keller,TE,0.0
5,5,9404,Johnny Knox,BN,0.0
5,5,9295,Beanie Wells,BN,2.4
5,5,5994,David Garrard,BN,3.62
5,5,6142,Chester Taylor,BN,12.4
5,5,5569,Correll Buckhalter,BN,0.0
5,5,9294,Kenny Britt,BN,2.8
5,5,2495,Jason Elam,K,3.0
5,5,100020,New York,DEF,-1.0
5,6,5994,David Garrard,QB,14.5
5,6,5483,Chad Ochocinco,WR,12.8
5,6,6390,Anquan Boldin,WR,8.4
5,6,8396,Steve Breaston,WR,15.2
5,6,7809,Maurice Jones-Drew,RB,30.3
5,6,8841,Kevin Smith,RB,6.1
5,6,8807,Dustin Keller,TE,2.6
5,6,4256,Peyton Manning,BN,0.0
5,6,9404,Johnny Knox,BN,8.9
5,6,9295,Beanie Wells,BN,4.1
5,6,6142,Chester Taylor,BN,2.2
5,6,5569,Correll Buckhalter,BN,9.5
5,6,9294,Kenny Britt,BN,0.0
5,6,2495,Jason Elam,K,0.0
5,6,100020,New York,DEF,6.0
5,7,4256,Peyton Manning,QB,18.3
5,7,5483,Chad Ochocinco,WR,24.8
5,7,8396,Steve Breaston,WR,2.8
5,7,9404,Johnny Knox,WR,6.2
5,7,6142,Chester Taylor,RB,2.6
5,7,8354,Michael Bush,RB,3.6
5,7,8807,Dustin Keller,TE,3.1
5,7,6390,Anquan Boldin,BN,9.0
5,7,8841,Kevin Smith,BN,0.0
5,7,5994,David Garrard,BN,0.0
5,7,7809,Maurice Jones-Drew,BN,0.0
5,7,5569,Correll Buckhalter,BN,0.0
5,7,9294,Kenny Britt,BN,0.0
5,7,2495,Jason Elam,K,0.0
5,7,100020,New York,DEF,21.0
5,8,4256,Peyton Manning,QB,13.88
5,8,8396,Steve Breaston,WR,8.7
5,8,9404,Johnny Knox,WR,5.9
5,8,6390,Anquan Boldin,WR,3.8
5,8,8841,Kevin Smith,RB,11.4
5,8,7809,Maurice Jones-Drew,RB,25.8
5,8,8807,Dustin Keller,TE,15.6
5,8,5483,Chad Ochocinco,BN,0.0
5,8,6142,Chester Taylor,BN,3.7
5,8,8354,Michael Bush,BN,5.1
5,8,5994,David Garrard,BN,5.76
5,8,5569,Correll Buckhalter,BN,7.6
5,8,9294,Kenny Britt,BN,1.2
5,8,2495,Jason Elam,K,5.0
5,8,100020,New York,DEF,8.0
5,9,4256,Peyton Manning,QB,14.92
5,9,8396,Steve Breaston,WR,15.6
5,9,6390,Anquan Boldin,WR,0.0
5,9,5483,Chad Ochocinco,WR,7.1
5,9,8841,Kevin Smith,RB,8.6
5,9,7809,Maurice Jones-Drew,RB,18.9
5,9,6791,Benjamin Watson,TE,6.9
5,9,8807,Dustin Keller,BN,0.0
5,9,9404,Johnny Knox,BN,5.0
5,9,6142,Chester Taylor,BN,0.0
5,9,5994,David Garrard,BN,16.46
5,9,5569,Correll Buckhalter,BN,3.8
5,9,2495,Jason Elam,K,2.0
5,9,100001,Atlanta,DEF,8.0
5,9,100020,New York,BN,0.0
5,10,4256,Peyton Manning,QB,23.08
5,10,8396,Steve Breaston,WR,13.9
5,10,6390,Anquan Boldin,WR,14.5
5,10,5483,Chad Ochocinco,WR,3.9
5,10,8841,Kevin Smith,RB,6.0
5,10,7809,Maurice Jones-Drew,RB,19.5
5,10,8807,Dustin Keller,TE,9.5
5,10,6791,Benjamin Watson,BN,4.1
5,10,9404,Johnny Knox,BN,3.0
5,10,6142,Chester Taylor,BN,2.8
5,10,5994,David Garrard,BN,14.94
5,10,5569,Correll Buckhalter,BN,-0.9
5,10,8847,Earl Bennett,BN,4.2
5,10,2495,Jason Elam,K,4.0
5,10,100020,New York,DEF,4.0
5,11,4256,Peyton Manning,QB,12.86
5,11,8396,Steve Breaston,WR,0.0
5,11,6390,Anquan Boldin,WR,18.3
5,11,5483,Chad Ochocinco,WR,8.7
5,11,8841,Kevin Smith,RB,20.9
5,11,7809,Maurice Jones-Drew,RB,14.4
5,11,8807,Dustin Keller,TE,5.3
5,11,6791,Benjamin Watson,BN,0.0
5,11,9404,Johnny Knox,BN,2.6
5,11,6142,Chester Taylor,BN,9.5
5,11,5994,David Garrard,BN,12.2
5,11,5569,Correll Buckhalter,BN,9.6
5,11,8847,Earl Bennett,BN,8.2
5,11,2495,Jason Elam,K,2.0
5,11,100020,New York,DEF,6.0
5,12,4256,Peyton Manning,QB,16.56
5,12,8396,Steve Breaston,WR,4.6
5,12,6390,Anquan Boldin,WR,7.8
5,12,5483,Chad Ochocinco,WR,5.3
5,12,8841,Kevin Smith,RB,10.9
5,12,7809,Maurice Jones-Drew,RB,13.5
5,12,8807,Dustin Keller,TE,6.8
5,12,6791,Benjamin Watson,BN,0.0
5,12,9404,Johnny Knox,BN,4.9
5,12,6142,Chester Taylor,BN,15.4
5,12,5994,David Garrard,BN,9.28
5,12,5569,Correll Buckhalter,BN,6.1
5,12,8847,Earl Bennett,BN,2.9
5,12,2495,Jason Elam,K,5.0
5,12,100020,New York,DEF,18.0
6,1,4541,Kurt Warner,QB,12.12
6,1,7868,Brandon Marshall,WR,4.7
6,1,7237,Vincent Jackson,WR,12.1
6,1,4654,Torry Holt,WR,6.2
6,1,8821,Matt Forte,RB,5.5
6,1,5937,Clinton Portis,RB,7.7
6,1,6427,Visanthe Shiancoe,TE,4.1
6,1,8790,Jonathan Stewart,BN,7.7
6,1,5034,Jamal Lewis,BN,11.9
6,1,9274,Michael Crabtree,BN,0.0
6,1,7282,Kyle Orton,BN,13.02
6,1,6802,Julius Jones,BN,18.6
6,1,9283,Jeremy Maclin,BN,0.0
6,1,8447,Mason Crosby,K,6.0
6,1,100026,Seattle,DEF,15.0
6,2,4541,Kurt Warner,QB,15.62
6,2,7868,Brandon Marshall,WR,6.3
6,2,7237,Vincent Jackson,WR,21.1
6,2,4654,Torry Holt,WR,9.5
6,2,8821,Matt Forte,RB,8.7
6,2,5937,Clinton Portis,RB,9.8
6,2,6427,Visanthe Shiancoe,TE,4.6
6,2,8790,Jonathan Stewart,BN,9.4
6,2,5034,Jamal Lewis,BN,5.1
6,2,9274,Michael Crabtree,BN,0.0
6,2,7282,Kyle Orton,BN,13.52
6,2,6802,Julius Jones,BN,6.4
6,2,9283,Jeremy Maclin,BN,2.2
6,2,8447,Mason Crosby,K,3.0
6,2,100026,Seattle,DEF,4.0
6,3,4541,Kurt Warner,QB,14.28
6,3,7868,Brandon Marshall,WR,13.7
6,3,7237,Vincent Jackson,WR,14.5
6,3,4654,Torry Holt,WR,7.2
6,3,8821,Matt Forte,RB,13.6
6,3,5937,Clinton Portis,RB,5.3
6,3,6427,Visanthe Shiancoe,TE,3.2
6,3,8790,Jonathan Stewart,BN,2.6
6,3,5034,Jamal Lewis,BN,0.0
6,3,9274,Michael Crabtree,BN,0.0
6,3,7282,Kyle Orton,BN,9.18
6,3,6802,Julius Jones,BN,19.1
6,3,9283,Jeremy Maclin,BN,5.2
6,3,8447,Mason Crosby,K,7.0
6,3,100026,Seattle,DEF,6.0
6,4,7282,Kyle Orton,QB,15.72
6,4,7868,Brandon Marshall,WR,15.1
6,4,7237,Vincent Jackson,WR,7.6
6,4,8982,Pierre Garcon,WR,8.6
6,4,8821,Matt Forte,RB,19.0
6,4,5937,Clinton Portis,RB,9.8
6,4,6427,Visanthe Shiancoe,TE,7.3
6,4,4541,Kurt Warner,BN,0.0
6,4,4654,Torry Holt,BN,5.7
6,4,8790,Jonathan Stewart,BN,0.0
6,4,5034,Jamal Lewis,BN,0.0
6,4,6802,Julius Jones,BN,5.0
6,4,9283,Jeremy Maclin,BN,0.0
6,4,8447,Mason Crosby,K,2.0
6,4,100026,Seattle,DEF,1.0
6,5,4541,Kurt Warner,QB,18.08
6,5,7868,Brandon Marshall,WR,19.0
6,5,8982,Pierre Garcon,WR,1.4
6,5,4654,Torry Holt,WR,13.0
6,5,5937,Clinton Portis,RB,16.4
6,5,6802,Julius Jones,RB,4.1
6,5,6427,Visanthe Shiancoe,TE,10.9
6,5,8790,Jonathan Stewart,BN,9.0
6,5,7282,Kyle Orton,BN,18.2
6,5,7237,Vincent Jackson,BN,0.0
6,5,8821,Matt Forte,BN,0.0
6,5,5034,Jamal Lewis,BN,11.7
6,5,9274,Michael Crabtree,BN,0.0
6,5,8432,Nick Folk,K,4.0
6,5,100025,San Francisco,DEF,0.0
6,6,4541,Kurt Warner,QB,14.04
6,6,7868,Brandon Marshall,WR,7.4
6,6,4654,Torry Holt,WR,12.6
6,6,7237,Vincent Jackson,WR,10.6
6,6,5937,Clinton Portis,RB,11.9
6,6,8821,Matt Forte,RB,6.5
6,6,6427,Visanthe Shiancoe,TE,14.8
6,6,8982,Pierre Garcon,BN,0.0
6,6,6802,Julius Jones,BN,0.5
6,6,8790,Jonathan Stewart,BN,13.0
6,6,7282,Kyle Orton,BN,16.26
6,6,5034,Jamal Lewis,BN,4.6
6,6,9274,Michael Crabtree,BN,0.0
6,6,2034,Jason Hanson,K,0.0
6,6,100007,Denver,DEF,7.0
6,7,4541,Kurt Warner,QB,10.94
6,7,7237,Vincent Jackson,WR,20.7
6,7,8982,Pierre Garcon,WR,3.9
6,7,9274,Michael Crabtree,WR,8.1
6,7,8821,Matt Forte,RB,6.9
6,7,8790,Jonathan Stewart,RB,6.5
6,7,6427,Visanthe Shiancoe,TE,4.7
6,7,5937,Clinton Portis,BN,4.3
6,7,7868,Brandon Marshall,BN,0.0
6,7,4654,Torry Holt,BN,0.0
6,7,7282,Kyle Orton,BN,0.0
6,7,5034,Jamal Lewis,BN,4.7
6,7,8447,Mason Crosby,K,2.0
6,7,100024,San Diego,DEF,16.0
6,7,100007,Denver,BN,0.0
6,8,4541,Kurt Warner,QB,9.48
6,8,7237,Vincent Jackson,WR,18.3
6,8,9274,Michael Crabtree,WR,9.1
6,8,7868,Brandon Marshall,WR,4.4
6,8,8821,Matt Forte,RB,21.1
6,8,9295,Beanie Wells,RB,4.7
6,8,6427,Visanthe Shiancoe,TE,5.7
6,8,8790,Jonathan Stewart,BN,16.7
6,8,8982,Pierre Garcon,BN,7.3
6,8,5937,Clinton Portis,BN,0.0
6,8,4654,Torry Holt,BN,2.7
6,8,7282,Kyle Orton,BN,7.18
6,8,5034,Jamal Lewis,BN,6.9
6,8,8447,Mason Crosby,K,4.0
6,8,100007,Denver,DEF,1.0
6,9,4541,Kurt Warner,QB,25.74
6,9,7237,Vincent Jackson,WR,15.9
6,9,9274,Michael Crabtree,WR,4.5
6,9,7868,Brandon Marshall,WR,16.7
6,9,8821,Matt Forte,RB,13.7
6,9,5937,Clinton Portis,RB,0.4
6,9,8825,Fred Davis,TE,3.6
6,9,8790,Jonathan Stewart,BN,2.3
6,9,6427,Visanthe Shiancoe,BN,0.0
6,9,9295,Beanie Wells,BN,7.2
6,9,4654,Torry Holt,BN,3.7
6,9,7282,Kyle Orton,BN,5.84
6,9,5034,Jamal Lewis,BN,0.0
6,9,8447,Mason Crosby,K,0.0
6,9,100007,Denver,DEF,7.0
6,10,4541,Kurt Warner,QB,19.6
6,10,7237,Vincent Jackson,WR,1.5
6,10,9274,Michael Crabtree,WR,6.8
6,10,7868,Brandon Marshall,WR,24.8
6,10,8821,Matt Forte,RB,20.1
6,10,9295,Beanie Wells,RB,20.7
6,10,6427,Visanthe Shiancoe,TE,5.8
6,10,5937,Clinton Portis,BN,0.0
6,10,8790,Jonathan Stewart,BN,16.2
6,10,4654,Torry Holt,BN,3.4
6,10,7282,Kyle Orton,BN,14.02
6,10,8850,Jamaal Charles,BN,17.7
6,10,8781,Darren McFadden,BN,1.1
6,10,8447,Mason Crosby,K,3.0
6,10,100007,Denver,DEF,3.0
6,11,4541,Kurt Warner,QB,12.12
6,11,7237,Vincent Jackson,WR,7.6
6,11,9274,Michael Crabtree,WR,13.7
6,11,7868,Brandon Marshall,WR,4.1
6,11,8821,Matt Forte,RB,9.4
6,11,9295,Beanie Wells,RB,13.5
6,11,6427,Visanthe Shiancoe,TE,15.8
6,11,5937,Clinton Portis,BN,0.0
6,11,8790,Jonathan Stewart,BN,4.3
6,11,4654,Torry Holt,BN,4.6
6,11,7282,Kyle Orton,BN,5.84
6,11,8850,Jamaal Charles,BN,11.6
6,11,8781,Darren McFadden,BN,5.0
6,11,8447,Mason Crosby,K,6.0
6,11,100004,Cincinnati,DEF,7.0
6,12,7752,Vince Young,QB,19.28
6,12,7237,Vincent Jackson,WR,4.9
6,12,9274,Michael Crabtree,WR,7.4
6,12,7868,Brandon Marshall,WR,11.6
6,12,8821,Matt Forte,RB,8.1
6,12,9295,Beanie Wells,RB,4.6
6,12,6427,Visanthe Shiancoe,TE,11.6
6,12,4541,Kurt Warner,BN,0.0
6,12,8790,Jonathan Stewart,BN,3.5
6,12,4654,Torry Holt,BN,7.0
6,12,7282,Kyle Orton,BN,11.7
6,12,8850,Jamaal Charles,BN,18.2
6,12,8781,Darren McFadden,BN,8.6
6,12,8447,Mason Crosby,K,4.0
6,12,100004,Cincinnati,DEF,5.0
7,1,5228,Tom Brady,QB,21.02
7,1,8001,Marques Colston,WR,8.5
7,1,6867,Jerricho Cotchery,WR,12.0
7,1,5499,Chris Chambers,WR,0.0
7,1,5452,LaDainian Tomlinson,RB,8.1
7,1,6994,Derrick Ward,RB,13.3
7,1,3950,Tony Gonzalez,TE,13.8
7,1,7879,Domenik Hixon,BN,1.5
7,1,8832,Ray Rice,BN,13.0
7,1,8346,Trent Edwards,BN,16.98
7,1,7355,Bo Scaife,BN,5.3
7,1,6479,Justin Gage,BN,15.3
7,1,4587,David Akers,K,3.0
7,1,100006,Dallas,DEF,2.0
7,1,100015,Miami,BN,3.0
7,2,5228,Tom Brady,QB,7.84
7,2,8001,Marques Colston,WR,21.8
7,2,6867,Jerricho Cotchery,WR,10.7
7,2,6479,Justin Gage,WR,3.7
7,2,6994,Derrick Ward,RB,4.2
7,2,8832,Ray Rice,RB,10.7
7,2,3950,Tony Gonzalez,TE,14.6
7,2,5452,LaDainian Tomlinson,BN,0.0
7,2,5499,Chris Chambers,BN,4.0
7,2,7879,Domenik Hixon,BN,1.8
7,2,8346,Trent Edwards,BN,16.6
7,2,7355,Bo Scaife,BN,0.0
7,2,4587,David Akers,K,4.0
7,2,100028,Washington,DEF,7.0
7,2,100006,Dallas,BN,0.0
7,3,5228,Tom Brady,QB,14.08
7,3,8001,Marques Colston,WR,8.7
7,3,6867,Jerricho Cotchery,WR,18.8
7,3,6479,Justin Gage,WR,5.7
7,3,6994,Derrick Ward,RB,1.9
7,3,8832,Ray Rice,RB,13.5
7,3,3950,Tony Gonzalez,TE,2.1
7,3,5452,LaDainian Tomlinson,BN,0.0
7,3,5499,Chris Chambers,BN,0.0
7,3,7879,Domenik Hixon,BN,0.0
7,3,8346,Trent Edwards,BN,6.54
7,3,7355,Bo Scaife,BN,0.0
7,3,4587,David Akers,K,4.0
7,3,100028,Washington,DEF,3.0
7,3,100006,Dallas,BN,13.0
7,4,5228,Tom Brady,QB,16.42
7,4,8001,Marques Colston,WR,4.3
7,4,6867,Jerricho Cotchery,WR,9.6
7,4,6479,Justin Gage,WR,2.0
7,4,8832,Ray Rice,RB,17.7
7,4,5452,LaDainian Tomlinson,RB,1.9
7,4,5478,Todd Heap,TE,6.6
7,4,6994,Derrick Ward,BN,0.0
7,4,3950,Tony Gonzalez,BN,0.0
7,4,7879,Domenik Hixon,BN,0.0
7,4,8346,Trent Edwards,BN,7.68
7,4,2914,Isaac Bruce,BN,3.5
7,4,8565,Matt Prater,K,2.0
7,4,4587,David Akers,BN,0.0
7,4,100006,Dallas,DEF,6.0
7,5,5228,Tom Brady,QB,12.5
7,5,6867,Jerricho Cotchery,WR,0.9
7,5,6479,Justin Gage,WR,1.2
7,5,2914,Isaac Bruce,WR,0.0
7,5,8832,Ray Rice,RB,21.8
7,5,7181,Carnell Williams,RB,3.1
7,5,3950,Tony Gonzalez,TE,8.5
7,5,5452,LaDainian Tomlinson,BN,0.0
7,5,8001,Marques Colston,BN,0.0
7,5,5478,Todd Heap,BN,7.6
7,5,7879,Domenik Hixon,BN,0.0
7,5,8346,Trent Edwards,BN,9.08
7,5,9030,Davone Bess,BN,3.3
7,5,4587,David Akers,K,3.0
7,5,100006,Dallas,DEF,7.0
7,6,5228,Tom Brady,QB,33.2
7,6,6479,Justin Gage,WR,0.0
7,6,8001,Marques Colston,WR,24.6
7,6,9314,Mohamed Massaquoi,WR,10.8
7,6,8832,Ray Rice,RB,32.4
7,6,5452,LaDainian Tomlinson,RB,11.5
7,6,3950,Tony Gonzalez,TE,11.2
7,6,6867,Jerricho Cotchery,BN,0.0
7,6,7181,Carnell Williams,BN,11.7
7,6,5478,Todd Heap,BN,6.6
7,6,7879,Domenik Hixon,BN,3.7
7,6,8346,Trent Edwards,BN,1.72
7,6,4587,David Akers,K,9.0
7,6,100018,New Orleans,DEF,6.0
7,6,100006,Dallas,BN,0.0
7,7,5228,Tom Brady,QB,19.82
7,7,8001,Marques Colston,WR,13.7
7,7,9314,Mohamed Massaquoi,WR,2.7
7,7,8874,Andre Caldwell,WR,2.9
7,7,5452,LaDainian Tomlinson,RB,8.3
7,7,7181,Carnell Williams,RB,6.7
7,7,3950,Tony Gonzalez,TE,5.7
7,7,6867,Jerricho Cotchery,BN,0.0
7,7,8832,Ray Rice,BN,0.0
7,7,5478,Todd Heap,BN,0.0
7,7,7879,Domenik Hixon,BN,1.1
7,7,8346,Trent Edwards,BN,0.0
7,7,5197,Marc Bulger,BN,3.6
7,7,4587,David Akers,K,6.0
7,7,100018,New Orleans,DEF,7.0
7,8,5197,Marc Bulger,QB,6.14
7,8,8001,Marques Colston,WR,15.5
7,8,9314,Mohamed Massaquoi,WR,1.8
7,8,6867,Jerricho Cotchery,WR,8.6
7,8,5452,LaDainian Tomlinson,RB,13.6
7,8,8832,Ray Rice,RB,17.3
7,8,3950,Tony Gonzalez,TE,11.9
7,8,5228,Tom Brady,BN,0.0
7,8,8874,Andre Caldwell,BN,0.0
7,8,7181,Carnell Williams,BN,0.0
7,8,5478,Todd Heap,BN,3.3
7,8,7879,Domenik Hixon,BN,-1.2
7,8,7177,Alex Smith,BN,10.92
7,8,4587,David Akers,K,4.0
7,8,100018,New Orleans,DEF,9.0
7,9,5228,Tom Brady,QB,17.78
7,9,8001,Marques Colston,WR,5.0
7,9,8874,Andre Caldwell,WR,7.0
7,9,7149,Malcom Floyd,WR,3.9
7,9,5452,LaDainian Tomlinson,RB,4.0
7,9,8832,Ray Rice,RB,21.5
7,9,3950,Tony Gonzalez,TE,10.6
7,9,7879,Domenik Hixon,BN,1.3
7,9,9314,Mohamed Massaquoi,BN,0.0
7,9,6867,Jerricho Cotchery,BN,0.0
7,9,7181,Carnell Williams,BN,5.6
7,9,5478,Todd Heap,BN,4.3
7,9,7177,Alex Smith,BN,13.54
7,9,4587,David Akers,K,10.0
7,9,100018,New Orleans,DEF,9.0
7,10,5228,Tom Brady,QB,23.3
7,10,8001,Marques Colston,WR,1.3
7,10,6867,Jerricho Cotchery,WR,13.8
7,10,5107,Laveranues Coles,WR,9.2
7,10,5452,LaDainian Tomlinson,RB,17.6
7,10,8832,Ray Rice,RB,15.9
7,10,3950,Tony Gonzalez,TE,9.7
7,10,8874,Andre Caldwell,BN,4.3
7,10,7149,Malcom Floyd,BN,6.0
7,10,7181,Carnell Williams,BN,9.2
7,10,5478,Todd Heap,BN,6.3
7,10,5499,Chris Chambers,BN,7.5
7,10,7201,Jason Campbell,BN,12.22
7,10,4587,David Akers,K,6.0
7,10,100018,New Orleans,DEF,4.0
7,11,5228,Tom Brady,QB,16.3
7,11,8001,Marques Colston,WR,9.9
7,11,6867,Jerricho Cotchery,WR,13.9
7,11,5107,Laveranues Coles,WR,7.1
7,11,5452,LaDainian Tomlinson,RB,11.3
7,11,8832,Ray Rice,RB,17.0
7,11,3950,Tony Gonzalez,TE,16.2
7,11,8874,Andre Caldwell,BN,4.1
7,11,7149,Malcom Floyd,BN,5.8
7,11,7181,Carnell Williams,BN,4.1
7,11,5478,Todd Heap,BN,2.5
7,11,5499,Chris Chambers,BN,13.9
7,11,7201,Jason Campbell,BN,9.24
7,11,4587,David Akers,K,2.0
7,11,100018,New Orleans,DEF,15.0
7,12,5228,Tom Brady,QB,0.0
7,12,8001,Marques Colston,WR,0.0
7,12,6867,Jerricho Cotchery,WR,1.7
7,12,8874,Andre Caldwell,WR,4.8
7,12,5452,LaDainian Tomlinson,RB,10.9
7,12,8832,Ray Rice,RB,14.6
7,12,3950,Tony Gonzalez,TE,12.8
7,12,5107,Laveranues Coles,BN,3.4
7,12,7181,Carnell Williams,BN,8.3
7,12,5478,Todd Heap,BN,0.0
7,12,5499,Chris Chambers,BN,14.5
7,12,7201,Jason Campbell,BN,17.44
